URL,画像URL,名前,タンパク質,脂質,炭水化物,食物繊維,カリウム,カルシウム,鉄,亜鉛,ビタミンA,ビタミンB1,ビタミンB2,ビタミンC,ビタミンD,ビタミンE,Unnamed: 16
https://www.kurashiru.com/recipes/94dcb977-1143-498b-830b-9fb59c246b40,https://video.kurashiru.com/production/videos/94dcb977-1143-498b-830b-9fb59c246b40/compressed_thumbnail_square_large.jpg?1643953146,基本をマスター！鶏もも肉の照り焼きチキンステーキ,0.124286313,0.17675,0.029917598,0.002011173,0.001646285,0.000104609,7.5014e-06,1.23911e-05,4.171e-07,1.3402e-06,1.7405e-06,2.49078e-05,6.3e-09,6.9832e-06,3.567
https://www.kurashiru.com/recipes/fc4da712-7132-4c4c-9c72-860c22a9dd3c,https://video.kurashiru.com/production/videos/fc4da712-7132-4c4c-9c72-860c22a9dd3c/compressed_thumbnail_square_large.jpg?1713507622,簡単 照り焼きチキン,0.136140571,0.192986286,0.042305143,0.001809143,0.001572442,9.06514e-05,7.8358e-06,1.34015e-05,4.183e-07,1.1212e-06,1.8663e-06,3.17562e-05,8e-10,7.7893e-06,3.75
https://www.kurashiru.com/recipes/7c894888-3845-477f-b157-6ddbbe829cde,https://video.kurashiru.com/production/videos/7c894888-3845-477f-b157-6ddbbe829cde/compressed_thumbnail_square_large.jpg?1697175736,コクと旨味がたっぷり！牛丼屋さんの牛丼,0.031705366,0.158290732,0.124466341,0.003317073,0.000798254,0.000148088,6.5873e-06,8.8585e-06,4.06e-07,3.209e-07,5.546e-07,1.52195e-05,6.4e-09,1.17034e-05,3.5885
https://www.kurashiru.com/recipes/d355edd2-5c5c-4c16-9a31-787c49578bac,https://video.kurashiru.com/production/videos/d355edd2-5c5c-4c16-9a31-787c49578bac/compressed_thumbnail_square_large.jpg?1639367889,簡単 たっぷり玉ねぎの牛丼,0.034270042,0.097400844,0.132352321,0.003586498,0.000859768,0.000159958,7.1224e-06,9.5781e-06,4.39e-07,3.464e-07,5.992e-07,1.64557e-05,6.9e-09,3.9198e-06,3.586
https://www.kurashiru.com/recipes/cfa641af-559a-43a5-a7a3-a0f5712ea0b2,https://video.kurashiru.com/production/videos/cfa641af-559a-43a5-a7a3-a0f5712ea0b2/compressed_thumbnail_square_large.jpg?1639367889,やっぱりこれ！きのこの和風パスタ,0.033409091,0.036848485,0.141454545,0.031954545,0.001816667,6.65909e-05,5.9318e-06,7.0833e-06,1.978e-07,9.159e-07,9.492e-07,0.0,3.2e-09,2.5833e-06,4.184
https://www.kurashiru.com/recipes/c0f784dc-f41b-4c88-ac29-21216055cdce,https://video.kurashiru.com/production/videos/c0f784dc-f41b-4c88-ac29-21216055cdce/compressed_thumbnail_square_large.jpg?1639367889,冬に嬉しい！白菜とベーコンの和風クリームパスタ,0.044768747,0.133115079,0.130466065,0.016936918,0.00152604,0.000212199,5.1945e-06,6.9618e-06,1.689e-07,1.2581e-06,8.21e-07,7.3971e-05,2.4e-09,4.3073e-06,5.9604
https://www.kurashiru.com/recipes/906515c0-494e-4bb7-9b10-3842c0b2a993,https://video.kurashiru.com/production/videos/906515c0-494e-4bb7-9b10-3842c0b2a993/compressed_thumbnail_square_large.jpg?1639367889,濃厚！ぷりっぷり海老のトマトクリームパスタ,0.059255144,0.032138154,0.109469136,0.014057613,0.001870829,0.000226355,3.28671e-05,5.9053e-06,2.825e-07,5.089e-07,3.701e-07,5.03704e-05,1e-10,1.06196e-05,5.578
https://www.kurashiru.com/recipes/a407fd81-043e-4716-8100-bef09c52163d,https://video.kurashiru.com/production/videos/a407fd81-043e-4716-8100-bef09c52163d/compressed_thumbnail_square_large.jpg?1639367889,本格的！全卵でつくる濃厚カルボナーラ,0.096299526,0.129237726,0.113822782,0.014625323,0.001144789,0.001790385,5.7549e-06,6.2771e-06,1.0339e-06,1.0515e-06,1.7193e-06,5.01809e-05,5.6e-09,7.0444e-06,6.1429
https://www.kurashiru.com/recipes/ec9faaf4-600a-40ed-911f-3e406c8a7a82,https://video.kurashiru.com/production/videos/ec9faaf4-600a-40ed-911f-3e406c8a7a82/compressed_thumbnail_square_large.jpg?1639367889,海老とアボカドの冷製ジェノベーゼパスタ,0.071273043,0.055968696,0.1588,0.024069565,0.002161739,0.00021447,7.3217e-06,7.0783e-06,1.72e-08,5.078e-07,6.922e-07,4.03478e-05,0.0,1.25391e-05,4.2595
https://www.kurashiru.com/recipes/9f1bb89f-fb8a-4545-9847-35584ee7350f,https://video.kurashiru.com/production/videos/9f1bb89f-fb8a-4545-9847-35584ee7350f/compressed_thumbnail_square_large.jpg?1645164039,ほうれん草のおひたし,0.02562215,0.002638436,0.020638436,0.031661238,0.004770033,0.000641564,1.95831e-05,7.2117e-06,3.0782e-06,1.0261e-06,1.9583e-06,0.0003078176,0.0,1.84691e-05,3.1075
https://www.kurashiru.com/recipes/f8f127ff-be91-4b22-a251-174ce777dda9,https://video.kurashiru.com/production/videos/f8f127ff-be91-4b22-a251-174ce777dda9/compressed_thumbnail_square_large.jpg?1639367889,レンジで簡単！ほうれん草とえのきのおひたし,0.022737819,0.002085847,0.073726218,0.031426914,0.00393884,0.000458422,1.60557e-05,6.3434e-06,2.1926e-06,1.107e-06,1.6782e-06,0.0002192575,1.6e-09,1.31601e-05,3.054
https://www.kurashiru.com/recipes/81cfe26b-1119-4e1a-991d-5eb802527dc4,https://video.kurashiru.com/production/videos/81cfe26b-1119-4e1a-991d-5eb802527dc4/compressed_thumbnail_square_large.jpg?1639367889,簡単 じゃがいものポトフ,0.022916201,0.03392498,0.059644054,0.055546688,0.003080287,0.000121883,6.3847e-06,3.2817e-06,1.6543e-06,0.0017486563,4.659e-07,0.0001821588,5e-10,1.5435e-06,3.6395
https://www.kurashiru.com/recipes/1258d283-820f-496c-9f86-41a445f6b93a,https://video.kurashiru.com/production/videos/1258d283-820f-496c-9f86-41a445f6b93a/compressed_thumbnail_square_large.jpg?1613520387,ほっこり ジャガイモのポトフ,0.020669169,0.028586253,0.055506173,0.04981348,0.002838739,0.000163916,5.8053e-06,3.0022e-06,1.405e-06,0.0014622271,4.433e-07,0.0002229897,4e-10,2.1945e-06,3.142
https://www.kurashiru.com/recipes/38451e47-1a6c-42ef-9538-e21ae6953e19,https://video.kurashiru.com/production/videos/38451e47-1a6c-42ef-9538-e21ae6953e19/compressed_thumbnail_square_large.jpg?1655781953,サクサク！イカリングフライ,0.112323786,0.017526292,0.089814947,0.002903334,0.002621727,0.000206914,3.8679e-06,1.22088e-05,4.541e-07,1.4484e-06,9.71e-07,3.57216e-05,7.2e-09,1.68716e-05,2.0354
https://www.kurashiru.com/recipes/0ff63ee8-fb6a-4712-b56d-552377f90218,https://video.kurashiru.com/production/videos/0ff63ee8-fb6a-4712-b56d-552377f90218/compressed_thumbnail_square_large.jpg?1639367889,きのこたっぷり！炊き込みご飯,0.021039891,0.012942883,0.107650045,0.015196736,0.001489646,0.000224551,3.447e-06,4.3608e-06,1.8793e-06,0.0019858073,5.697e-07,1.7815e-06,4.8e-09,1.7262e-06,4.1195
https://www.kurashiru.com/recipes/6f8d6f65-c2d4-40be-a9e4-ac76bf09ff01,https://video.kurashiru.com/production/videos/6f8d6f65-c2d4-40be-a9e4-ac76bf09ff01/compressed_thumbnail_square_large.jpg?1708491514,具だくさん炊き込みご飯,0.019519931,0.011779896,0.106467938,0.019774697,0.001483726,0.000273085,3.8388e-06,4.4575e-06,1.7938e-06,0.0018979927,4.106e-07,1.5295e-06,7e-10,2.4194e-06,3.622
https://www.kurashiru.com/recipes/8b16358d-c8e2-4f80-ab9a-f4b44a8d900a,https://video.kurashiru.com/production/videos/8b16358d-c8e2-4f80-ab9a-f4b44a8d900a/compressed_thumbnail_square_large.jpg?1629160019,揚げ焼きで簡単 ナスの煮浸し,0.010428256,0.17195585,0.090379691,0.016247241,0.001880684,0.000163775,3.8278e-06,2.0221e-06,5.1e-08,3.623e-07,5.062e-07,6.5342e-06,0.0,2.02384e-05,2.6505
https://www.kurashiru.com/recipes/91c6b6a8-3a5b-4b3b-aa7b-58f17973cf1c,https://video.kurashiru.com/production/videos/91c6b6a8-3a5b-4b3b-aa7b-58f17973cf1c/compressed_thumbnail_square_large.jpg?1639367889,ほうれん草とベーコンとツナのキッシュ,0.067950865,0.185001185,0.299775496,0.004005056,0.001301967,0.000251442,3.8558e-06,3.2251e-06,5.031e-07,4.552e-07,6.031e-07,5.40438e-05,4.3e-09,4.7053e-06,5.7459
https://www.kurashiru.com/recipes/a019e690-2189-4d4f-983a-d2ce97c9d3a3,https://video.kurashiru.com/production/videos/a019e690-2189-4d4f-983a-d2ce97c9d3a3/compressed_thumbnail_square_large.jpg?1635770129,ハロウィンの季節！パンプキンミートパイ,0.051440367,0.135486239,0.240552127,0.008410342,0.001764248,0.000122736,4.8788e-06,6.4145e-06,8.178e-07,0.0006093593,4.887e-07,3.38796e-05,2e-09,5.8688e-06,7.635
https://www.kurashiru.com/recipes/b9399c72-56d9-4a66-b9df-ca421a7b9395,https://video.kurashiru.com/production/videos/b9399c72-56d9-4a66-b9df-ca421a7b9395/compressed_thumbnail_square_large.jpg?1639367889,甘辛 さんまの蒲焼き,0.039060934,0.136049425,0.151950575,0.001100203,0.00065805,5.30806e-05,3.4211e-06,3.2519e-06,4.86e-08,1.031e-07,6.978e-07,1.8687e-06,2.06e-08,1.61374e-05,3.273
https://www.kurashiru.com/recipes/e3d7ed0f-b292-4cc3-99b3-c3dd5827d254,https://video.kurashiru.com/production/videos/e3d7ed0f-b292-4cc3-99b3-c3dd5827d254/compressed_thumbnail_square_large.jpg?1669257538,簡単うまうま 白菜と豚バラのミルフィーユ鍋,0.11581463,0.278749792,0.013187864,0.003719036,0.002401796,0.000135802,6.3982e-06,0.0001472735,7.35e-08,3.8436e-06,1.0616e-06,1.96675e-05,4e-09,4.2286e-06,3.634
https://www.kurashiru.com/recipes/9757cc33-4302-4db2-9236-9e5d138d6167,https://video.kurashiru.com/production/videos/9757cc33-4302-4db2-9236-9e5d138d6167/compressed_thumbnail_square_large.jpg?1704777905,とろーりチーズの白菜と豚バラの節約水なし鍋,0.153753643,0.296881332,0.012764053,0.006280361,0.001942096,0.001811332,5.1527e-06,0.0001225066,7.499e-07,3.2949e-06,1.6518e-06,1.63081e-05,3.4e-09,6.3865e-06,2.791
https://www.kurashiru.com/recipes/4d7c4406-2736-48f9-8b3e-1d1f46302480,https://video.kurashiru.com/production/videos/4d7c4406-2736-48f9-8b3e-1d1f46302480/compressed_thumbnail_square_large.jpg?1639367889,旨うま！オニオングラタンスープ,0.121205645,0.131514113,0.091925403,0.013941532,0.001297278,0.002610383,3.8508e-06,3.6109e-06,1.21e-06,1.4857e-06,1.6903e-06,8.75e-05,1.1e-09,5.5101e-06,5.3025
https://www.kurashiru.com/recipes/57770d0e-b22e-46d5-8bb1-c671e27974a3,https://video.kurashiru.com/production/videos/57770d0e-b22e-46d5-8bb1-c671e27974a3/compressed_thumbnail_square_large.jpg?1640139684,簡単副菜！タコときゅうりの酢の物,0.107204545,0.001369318,0.070840909,0.003392045,0.002211534,0.000210227,2.2614e-06,1.28494e-05,1.177e-07,2.923e-07,4.304e-07,3.91477e-05,0.0,1.38011e-05,1.2245
https://www.kurashiru.com/recipes/3a2cbf2e-290d-4778-b686-8cc171af3efb,https://video.kurashiru.com/production/videos/3a2cbf2e-290d-4778-b686-8cc171af3efb/compressed_thumbnail_square_large.jpg?1707876197,夏にぴったり！トマトツナそうめん,0.034505181,0.057814335,0.123366149,0.007889465,0.001178756,0.000259637,4.8187e-06,2.8523e-06,1.589e-07,5.459e-07,8.627e-07,4.36442e-05,4.8e-09,6.2867e-06,6.1485
https://www.kurashiru.com/recipes/ba47fe0a-4e28-423a-a773-a0d4d40b4778,https://video.kurashiru.com/production/videos/ba47fe0a-4e28-423a-a773-a0d4d40b4778/compressed_thumbnail_square_large.jpg?1639367889,甘辛ガーリックで！じゃがいもと豚肉のガーリック炒め,0.067726719,0.146069626,0.066856397,0.052469974,0.003376919,5.33159e-05,8.6458e-06,7.81453e-05,3.84e-08,2.4589e-06,7.221e-07,0.000148738,2.1e-09,2.1932e-06,3.267
https://www.kurashiru.com/recipes/56aa1409-f7d1-4968-af5b-810558eec51a,https://video.kurashiru.com/production/videos/56aa1409-f7d1-4968-af5b-810558eec51a/compressed_thumbnail_square_large.jpg?1713838449,きゅうりとツナのごま油和えおつまみ,0.085053763,0.211584229,0.046107527,0.009899642,0.002275269,0.000387742,8.4731e-06,4.7312e-06,1.272e-07,8.803e-07,8.186e-07,4.92473e-05,2.01e-08,1.66165e-05,1.3115
https://www.kurashiru.com/recipes/4163ed53-a1a6-48ed-bb7e-ab43ed3c4dd0,https://video.kurashiru.com/production/videos/4163ed53-a1a6-48ed-bb7e-ab43ed3c4dd0/compressed_thumbnail_square_large.jpg?1658371069,しらすとピーマンの炒めもの,0.032460177,0.179539823,0.04910177,0.01380531,0.001758274,0.000442035,6.0265e-06,3.9469e-06,3.916e-07,3.584e-07,3.478e-07,0.0004544248,3.23e-08,2.4646e-05,4.108
https://www.kurashiru.com/recipes/9ee73017-4b60-48aa-a048-770e32a1623f,https://video.kurashiru.com/production/videos/9ee73017-4b60-48aa-a048-770e32a1623f/compressed_thumbnail_square_large.jpg?1633592296,もう箸が止まらない 無限ゴーヤ,0.010820743,0.026672111,0.010369947,0.002683544,0.000407211,4.93998e-05,1.3859e-06,8.452e-07,1.55e-08,1.273e-07,1.486e-07,6.12495e-05,2.3e-09,2.263e-06,3.9355
https://www.kurashiru.com/recipes/7514b07b-7df8-4b5d-a022-0245633c4434,https://video.kurashiru.com/production/videos/7514b07b-7df8-4b5d-a022-0245633c4434/compressed_thumbnail_square_large.jpg?1654589572,苦さ控えめゴーヤチャンプルー,0.038829433,0.069463772,0.008382859,0.003439526,0.000766659,0.000204934,4.812e-06,2.68886e-05,1.652e-07,8.691e-07,5.394e-07,4.22893e-05,3.3e-09,2.4297e-06,4.6115
https://www.kurashiru.com/recipes/1363a830-aabd-4d05-8779-28c1f8d415d1,https://video.kurashiru.com/production/videos/1363a830-aabd-4d05-8779-28c1f8d415d1/compressed_thumbnail_square_large.jpg?1639367889,フライパンで見た目豪華！きのこと鶏のパエリア,0.110479714,0.124815036,0.050137232,0.007238663,0.001624702,9.63126e-05,8.3747e-06,1.18138e-05,2.986e-07,6.706e-07,1.6162e-06,3.42124e-05,1.2e-09,2.7148e-06,2.131
https://www.kurashiru.com/recipes/af3fe81f-5dab-4798-93b5-431c56a318f7,https://video.kurashiru.com/production/videos/af3fe81f-5dab-4798-93b5-431c56a318f7/compressed_thumbnail_square_large.jpg?1659586858,香りもごちそう 鮭のガリバタ醤油ムニエル,0.096229401,0.036193835,0.090346769,0.014333729,0.002576372,0.000262193,4.6526e-06,3.5382e-06,2.736e-07,1.8207e-06,1.3467e-06,0.000259016,1.519e-07,1.06929e-05,3.657
https://www.kurashiru.com/recipes/fa65b819-e4b8-49db-a8d2-469f2a46de7f,https://video.kurashiru.com/production/videos/fa65b819-e4b8-49db-a8d2-469f2a46de7f/compressed_thumbnail_square_large.jpg?1698121024,鮭ときのこのガーリックバター醤油炒め,0.086899796,0.102660532,0.103259714,0.011247444,0.003057935,0.000100368,4.0511e-06,4.8507e-06,1.53e-07,1.0397e-06,1.3599e-06,1.22699e-05,1.41e-07,1.40082e-05,3.84
https://www.kurashiru.com/recipes/992d043d-b49a-4bcc-82ec-991f187a704e,https://video.kurashiru.com/production/videos/992d043d-b49a-4bcc-82ec-991f187a704e/compressed_thumbnail_square_large.jpg?1691464204,カフェみたい 鮭と小松菜のクリームペンネ,0.040961106,0.02824096,0.082715588,0.00318505,0.000848095,0.000320325,3.5184e-06,1.6247e-06,4.103e-07,2.417e-07,4.155e-07,2.67396e-05,3.9e-08,4.0826e-06,10.286
https://www.kurashiru.com/recipes/42eba232-e208-4f31-9611-7f04754f302a,https://video.kurashiru.com/production/videos/42eba232-e208-4f31-9611-7f04754f302a/compressed_thumbnail_square_large.jpg?1711076265,豆腐とオクラの塩昆布和え,0.037258821,0.047291871,0.035251898,0.013354846,0.001800603,0.000653423,1.01463e-05,4.5872e-06,6.34e-08,8.961e-07,4.952e-07,1.17977e-05,0.0,2.0692e-06,6.0175
https://www.kurashiru.com/recipes/5d79960e-bfe7-4b0f-9ca2-50609d3c34b1,https://video.kurashiru.com/production/videos/5d79960e-bfe7-4b0f-9ca2-50609d3c34b1/compressed_thumbnail_square_large.jpg?1681957557,たまごスティックポケットサンド,0.08581295,0.174956835,0.226676259,0.009928058,0.001052086,0.000396978,1.04892e-05,8.4604e-06,1.0211e-06,6.849e-07,1.423e-06,7.19e-08,9.8e-09,1.83453e-05,1.601
https://www.kurashiru.com/recipes/940e04fa-4c2b-44ab-ba6a-d34e289a4314,https://video.kurashiru.com/production/videos/940e04fa-4c2b-44ab-ba6a-d34e289a4314/compressed_thumbnail_square_large.jpg?1696570455,ナスとベーコンのトマトソースパスタ,0.035247506,0.054645262,0.113218204,0.019129676,0.00169601,0.000328678,4.8828e-06,5.3049e-06,2.086e-07,8.722e-07,5.254e-07,6.96883e-05,4e-10,6.6584e-06,11.0145
https://www.kurashiru.com/recipes/f3737cd8-89ed-4bb1-8e30-7f33edccb6c1,https://video.kurashiru.com/production/videos/f3737cd8-89ed-4bb1-8e30-7f33edccb6c1/compressed_thumbnail_square_large.jpg?1684718541,うま辛 カレー風味のチーズタッカルビ,0.105344006,0.137597356,0.063347524,0.015931212,0.002191265,0.000779552,1.07054e-05,9.2025e-06,1.5274e-06,0.0009819626,1.6984e-06,4.08212e-05,4e-10,7.9533e-06,6.6724
https://www.kurashiru.com/recipes/32e91e87-7b9a-414f-b336-2f95e2e93533,https://video.kurashiru.com/production/videos/32e91e87-7b9a-414f-b336-2f95e2e93533/compressed_thumbnail_square_large.jpg?1639367889,千切りキャベツ山盛り！キャベツお好み焼き,0.08758076,0.279303956,0.065285045,0.00630465,0.001922776,0.00025812,8.9428e-06,9.37067e-05,3.649e-07,2.6032e-06,1.187e-06,6.52238e-05,7.4e-09,1.65861e-05,4.0415
https://www.kurashiru.com/recipes/1a54102d-3b31-4f7f-9821-1d15f3871de7,https://video.kurashiru.com/production/videos/1a54102d-3b31-4f7f-9821-1d15f3871de7/compressed_thumbnail_square_large.jpg?1709695665,絶品！ごま油とお塩のやみつきおにぎり,0.013603645,0.060519362,0.152615034,0.003298405,0.000229613,0.000198952,1.6538e-06,3.7039e-06,8.03e-08,1.727e-07,8.06e-08,2.369e-06,1e-10,5.968e-07,1.3095
https://www.kurashiru.com/recipes/56a85c2f-a00a-4d12-b6be-6f03b56e7e27,https://video.kurashiru.com/production/videos/56a85c2f-a00a-4d12-b6be-6f03b56e7e27/compressed_thumbnail_square_large.jpg?1693535077,簡単！トースターで焼く味噌焼きおにぎり,0.010674242,0.135178027,0.173003788,0.00242803,0.222613636,0.041666667,0.0014356061,0.0026477273,0.0,8.59848e-05,4.84848e-05,0.0,0.0,0.0158863636,1.154
