URL,画像URL,名前,タンパク質,脂質,炭水化物,食物繊維,カリウム,カルシウム,鉄,亜鉛,ビタミンA,ビタミンB1,ビタミンB2,ビタミンC,ビタミンD,ビタミンE,Unnamed: 16
https://www.kurashiru.com/recipes/b17c2d4c-2372-4859-b2a0-1675c6e8a375,https://video.kurashiru.com/production/videos/b17c2d4c-2372-4859-b2a0-1675c6e8a375/compressed_thumbnail_square_large.jpg?1639367889,出汁香る！あったかロールキャベツ　レシピ・作り方,41.006375,30.36525,25.002,3.51875,1005.635,80.41375,4.440625,0.536375,20.85125,0.781775,0.48945,41.8225,0.608,0.10725,3.673
https://www.kurashiru.com/recipes/6c3a51e9-dfe4-4267-b87c-ca195ed2a04b,https://video.kurashiru.com/production/videos/6c3a51e9-dfe4-4267-b87c-ca195ed2a04b/compressed_thumbnail_square_large.jpg?1717519522,ふわふわ卵入り豚キムチ　レシピ・作り方,41.841,138.502,9.115,2.9905,1025.54,134.44,3.5105,45.2905,171.225,1.25035,0.6121,17.31,3.534,8.244,6.184
https://www.kurashiru.com/recipes/e7f3dfab-9d8d-4a31-8fe5-5244d731d6f6,https://video.kurashiru.com/production/videos/e7f3dfab-9d8d-4a31-8fe5-5244d731d6f6/compressed_thumbnail_square_large.jpg?1717865121,スタミナつけて！豚キムチ丼　レシピ・作り方,48.738,80.08,63.7255,2.778,1215.095,158.56,4.391,7.0995,279.03,1.6407,0.97195,17.0,4.976,7.005,7.224
https://www.kurashiru.com/recipes/2cc062ea-3327-4297-9e54-32dd18040ced,https://video.kurashiru.com/production/videos/2cc062ea-3327-4297-9e54-32dd18040ced/compressed_thumbnail_square_large.jpg?1717519522,どんぶりの定番 基本のカツ丼　レシピ・作り方,76.57575,64.39625,79.32725,2.30925,1103.565,127.155,4.44475,7.45975,384.96,1.639725,1.091125,7.145,7.048,2.42475,4.488
https://www.kurashiru.com/recipes/f586c5f8-c6af-4ab7-a489-d1ae71d22a83,https://video.kurashiru.com/production/videos/f586c5f8-c6af-4ab7-a489-d1ae71d22a83/compressed_thumbnail_square_large.jpg?1717951521,お惣菜トンカツでパパッと簡単！カツ丼　レシピ・作り方,35.113,53.0496,75.5856,3.1572,832.71,75.294,2.5316,4.2774,142.856,1.14,0.4842,8.996,3.2222,5.491,5.3018
https://www.kurashiru.com/recipes/94dcb977-1143-498b-830b-9fb59c246b40,https://video.kurashiru.com/production/videos/94dcb977-1143-498b-830b-9fb59c246b40/compressed_thumbnail_square_large.jpg?1643953146,基本をマスター！鶏もも肉の照り焼きチキンステーキ　レシピ・作り方,88.989,126.553,21.421,1.44,1178.74,74.9,5.371,8.872,298.67,0.9596,1.2462,17.834,4.5,5.0,3.567
https://www.kurashiru.com/recipes/fc4da712-7132-4c4c-9c72-860c22a9dd3c,https://video.kurashiru.com/production/videos/fc4da712-7132-4c4c-9c72-860c22a9dd3c/compressed_thumbnail_square_large.jpg?1718124322,簡単 照り焼きチキン　レシピ・作り方,89.34225,126.64725,27.76275,1.18725,1031.915,59.49,5.14225,8.79475,274.54,0.735775,1.224775,20.84,0.5,5.11175,3.75
https://www.kurashiru.com/recipes/7c894888-3845-477f-b157-6ddbbe829cde,https://video.kurashiru.com/production/videos/7c894888-3845-477f-b157-6ddbbe829cde/compressed_thumbnail_square_large.jpg?1697175736,コクと旨味がたっぷり！牛丼屋さんの牛丼　レシピ・作り方,16.249,81.124,63.789,1.7,409.105,75.895,3.376,4.54,208.1,0.16445,0.28425,7.8,3.255,5.998,3.5885
https://www.kurashiru.com/recipes/d355edd2-5c5c-4c16-9a31-787c49578bac,https://video.kurashiru.com/production/videos/d355edd2-5c5c-4c16-9a31-787c49578bac/compressed_thumbnail_square_large.jpg?1717951521,簡単 たっぷり玉ねぎの牛丼　レシピ・作り方,16.244,46.168,62.735,1.7,407.53,75.82,3.376,4.54,208.1,0.1642,0.284,7.8,3.255,1.858,3.586
https://www.kurashiru.com/recipes/cfa641af-559a-43a5-a7a3-a0f5712ea0b2,https://video.kurashiru.com/production/videos/cfa641af-559a-43a5-a7a3-a0f5712ea0b2/compressed_thumbnail_square_large.jpg?1639367889,やっぱりこれ！きのこの和風パスタ　レシピ・作り方,8.82,9.728,37.344,8.436,479.6,17.58,1.566,1.87,52.216,0.2418,0.2506,0.0,0.84,0.682,4.184
https://www.kurashiru.com/recipes/c0f784dc-f41b-4c88-ac29-21216055cdce,https://video.kurashiru.com/production/videos/c0f784dc-f41b-4c88-ac29-21216055cdce/compressed_thumbnail_square_large.jpg?1639367889,冬に嬉しい！白菜とベーコンの和風クリームパスタ　レシピ・作り方,16.3585,48.64025,47.6723,6.18875,557.615,77.5375,1.89808,2.54385,61.71075,0.45971,0.3,27.029,0.8687,1.5739,5.9604
https://www.kurashiru.com/recipes/906515c0-494e-4bb7-9b10-3842c0b2a993,https://video.kurashiru.com/production/videos/906515c0-494e-4bb7-9b10-3842c0b2a993/compressed_thumbnail_square_large.jpg?1718124322,濃厚！ぷりっぷり海老のトマトクリームパスタ　レシピ・作り方,50.3965,27.3335,93.1035,11.956,1591.14,192.515,27.9535,5.0225,240.275,0.4328,0.31475,42.84,0.0945,9.032,5.578
https://www.kurashiru.com/recipes/a407fd81-043e-4716-8100-bef09c52163d,https://video.kurashiru.com/production/videos/a407fd81-043e-4716-8100-bef09c52163d/compressed_thumbnail_square_large.jpg?1639367889,本格的！全卵でつくる濃厚カルボナーラ　レシピ・作り方,44.7215,60.018,52.8593,6.792,531.64,831.455,2.67258,2.9151,480.162,0.48831,0.79845,23.304,2.6017,3.2714,6.1429
https://www.kurashiru.com/recipes/ec9faaf4-600a-40ed-911f-3e406c8a7a82,https://video.kurashiru.com/production/videos/ec9faaf4-600a-40ed-911f-3e406c8a7a82/compressed_thumbnail_square_large.jpg?1639367889,海老とアボカドの冷製ジェノベーゼパスタ　レシピ・作り方,20.491,16.091,45.655,6.92,621.5,61.66,2.105,2.035,4.95,0.146,0.199,11.6,0.0,3.605,4.2595
https://www.kurashiru.com/recipes/9f1bb89f-fb8a-4545-9847-35584ee7350f,https://video.kurashiru.com/production/videos/9f1bb89f-fb8a-4545-9847-35584ee7350f/compressed_thumbnail_square_large.jpg?1645164039,ほうれん草のおひたし　レシピ・作り方,3.933,0.405,3.168,4.86,732.2,98.48,3.006,1.107,472.5,0.1575,0.3006,47.25,0.0,2.835,3.1075
